from_x,from_y,to_x,to_y,param1,param2,param3
34,2,-33,1,10,0,4
-34,2,34,2,52,89,4
-54,42,59,-28,16,0,4
-55,50,61,-34,16,0,4
-55,58,62,-40,16,0,4
62,-46,-55,65,29,0,4
-55,65,62,-46,16,0,4
61,-52,-55,71,5,0,4
-55,71,61,-52,16,0,4
-55,76,59,-58,16,0,4
-55,80,56,-64,16,0,4
-55,83,53,-69,16,0,4
-55,85,48,-73,16,0,4
-55,86,42,-76,16,0,4
-55,87,37,-78,8,0,4
-55,88,32,-79,8,0,4
-55,89,27,-79,8,0,4
-55,89,22,-78,16,0,4
-55,88,17,-76,16,0,4
-56,86,12,-73,8,0,4
-57,83,7,-69,16,0,4
-58,79,2,-64,16,0,4
-59,74,-3,-58,16,0,4
-60,68,-8,-51,16,0,4
-61,61,-13,-43,16,0,4
-61,53,-18,-34,16,0,4
-60,45,-23,-24,16,0,4
-58,37,-28,-13,16,0,4
-32,-2,-55,29,18,0,4
-55,29,-32,-2,16,0,4
-35,9,-51,21,10,0,4
-51,21,-35,9,16,9,4
-37,20,-46,13,10,9,4
-45,12,-37,20,58,167,4
-38,31,-38,3,3,0,4
-11,-24,-38,61,12,0,4
-1,-32,-38,69,16,0,4
9,-39,-38,76,16,0,4
19,-45,-38,82,16,0,4
29,-50,-38,87,16,0,4
39,-54,-38,91,16,0,4
49,-57,-38,94,16,0,4
59,-59,-38,96,16,0,4
68,-60,-38,97,16,0,4
76,-61,-38,97,16,0,4
83,-62,-38,96,16,0,4
-38,94,89,-63,14,0,4
89,-63,-38,94,16,0,4
-38,91,94,-64,26,0,4
94,-64,-38,91,16,0,4
-38,87,98,-65,26,0,4
98,-65,-38,87,16,0,4
-38,82,101,-66,26,0,4
101,-66,-38,82,16,0,4
-38,76,103,-67,26,0,4
104,-66,-38,76,58,33,4
106,-66,-38,42,14,0,4
104,-66,-38,31,16,0,4
101,-66,-37,20,16,0,4
97,-66,-35,9,16,0,4
93,-66,-32,-2,8,0,4
88,-66,-28,-13,16,0,4
82,-66,-23,-24,16,0,4
75,-66,-18,-34,16,0,4
67,-66,-13,-43,16,0,4
58,-66,-8,-51,16,0,4
-3,-58,49,-65,5,0,4
49,-65,-3,-58,16,0,4
2,-64,40,-63,5,0,4
39,-64,2,-64,58,138,4
46,38,-47,-37,8,0,4
-47,-37,47,37,38,0,4
42,40,-45,-37,8,0,4
-45,-37,43,39,40,1,4
37,42,-42,-37,16,0,4
-42,-37,37,42,50,72,4
7,43,-4,-27,16,0,4
2,40,6,-22,16,0,4
-3,36,17,-16,16,0,4
-8,31,26,-10,16,0,4
-13,25,34,-4,16,0,4
-18,18,41,2,16,0,4
-22,10,47,8,16,0,4
47,8,-22,10,48,68,4
-27,-30,62,38,16,0,4
-26,-36,62,44,8,0,4
62,44,-26,-37,20,0,4
-24,-41,61,50,8,0,4
61,50,-25,-41,18,0,4
-21,-45,59,56,8,0,4
-18,-47,56,62,8,0,4
-14,-48,53,67,8,0,4
-9,-48,48,71,8,0,4
-4,-47,42,74,16,0,4
1,-45,37,76,16,0,4
6,-41,32,77,8,0,4
11,-36,27,77,16,0,4
27,77,11,-36,2,0,4
16,-30,22,76,16,0,4
22,76,16,-30,44,13,4
21,-23,17,74,3,0,4
17,74,21,-23,13,0,4
26,-15,12,71,16,0,4
30,-7,7,67,16,0,4
33,1,2,62,16,0,4
35,9,-3,56,16,0,4
36,17,-8,49,16,0,4
36,26,-13,41,8,0,4
35,35,-18,32,16,0,4
-18,32,35,35,43,63,4
-30,2,29,56,8,0,4
25,67,-33,-18,9,0,4
23,72,-33,-28,8,0,4
21,76,-32,-38,16,0,4
20,80,-31,-47,8,0,4
20,83,-28,-55,8,0,4
20,85,-24,-62,16,0,4
20,86,-21,-68,16,0,4
20,86,-18,-73,16,0,4
20,85,-15,-77,16,0,4
20,83,-12,-80,16,0,4
-12,-80,20,83,13,0,4
20,80,-9,-82,16,0,4
-9,-82,20,80,14,0,4
20,76,-6,-83,16,0,4
-6,-83,20,76,14,0,4
20,71,-3,-83,16,0,4
-3,-83,20,71,13,0,4
20,65,0,-82,16,0,4
0,-82,20,65,13,0,4
20,58,3,-80,16,0,4
3,-80,20,58,13,0,4
20,50,6,-77,16,0,4
6,-77,20,50,12,0,4
20,41,9,-73,16,0,4
9,-73,20,41,13,0,4
20,31,12,-68,16,0,4
12,-68,20,31,14,0,4
20,20,15,-62,16,0,4
15,-62,20,20,16,0,4
19,8,18,-55,16,0,4
18,-55,19,8,27,17,4
15,-28,27,-28,15,34,4
27,-28,15,-28,28,73,4
5,-73,32,27,16,0,4
3,-79,30,38,16,0,4
1,-84,28,48,16,0,4
-1,-88,24,57,16,0,4
-3,-91,21,65,16,0,4
-5,-93,18,72,16,0,4
-7,-94,15,78,16,0,4
15,78,-7,-94,9,0,4
-9,-94,12,83,16,0,4
12,83,-9,-94,11,0,4
-11,-93,9,87,16,0,4
9,87,-11,-93,10,0,4
-13,-91,6,90,16,0,4
6,90,-13,-91,10,0,4
-15,-88,3,92,16,0,4
3,92,-15,-88,9,0,4
-17,-84,0,93,16,0,4
0,93,-17,-84,9,0,4
-19,-79,-3,93,16,0,4
-3,93,-19,-79,8,0,4
-21,-73,-6,92,16,0,4
-6,92,-21,-73,8,0,4
-23,-66,-9,90,16,0,4
-9,90,-23,-66,7,0,4
-25,-58,-12,87,16,0,4
-12,87,-25,-58,7,0,4
-27,-49,-15,83,16,0,4
-15,83,-27,-49,7,0,4
-29,-39,-18,78,16,0,4
-18,78,-29,-39,5,0,4
-31,-28,-21,72,16,0,4
-21,72,-31,-28,5,0,4
-32,-17,-24,65,16,0,4
-24,65,-32,-17,8,0,4
-32,-6,-27,57,16,0,4
-27,57,-32,-6,15,0,4
-31,5,-30,48,16,4,4
-30,48,-31,5,31,47,4
-36,27,-26,27,21,54,4
-11,67,-36,-28,16,0,4
-8,72,-33,-39,16,0,4
-5,76,-30,-49,16,0,4
-2,79,-27,-58,16,0,4
1,81,-24,-66,16,0,4
4,82,-21,-73,16,0,4
7,82,-18,-79,16,0,4
-18,-79,7,82,9,0,4
10,81,-15,-84,16,0,4
-15,-84,10,81,8,0,4
13,79,-12,-88,16,0,4
-12,-88,13,79,8,0,4
16,76,-9,-91,16,0,4
-9,-91,16,76,7,0,4
19,72,-6,-93,16,0,4
-6,-93,19,72,6,0,4
22,67,-3,-94,16,0,4
-3,-94,22,67,6,0,4
25,61,0,-94,16,0,4
0,-94,25,61,4,0,4
28,54,3,-93,16,0,4
3,-93,28,54,3,0,4
31,46,6,-91,16,0,4
6,-91,31,46,2,0,4
34,37,9,-88,16,0,4
37,27,12,-84,16,0,4
39,17,15,-79,16,0,4
40,7,18,-73,16,0,4
40,-3,21,-66,16,0,4
39,-13,24,-58,16,0,4
37,-23,27,-49,16,0,4
34,-33,30,-39,16,11,4
30,-43,33,-28,16,15,4
33,-28,30,-43,39,57,4
14,-73,35,16,7,0,4
10,-78,33,27,16,0,4
33,27,10,-78,12,0,4
6,-82,30,38,16,0,4
30,38,6,-82,15,0,4
2,-85,27,48,16,0,4
27,48,2,-85,12,0,4
-2,-87,24,57,16,0,4
24,57,-2,-87,11,0,4
-6,-88,21,65,16,0,4
21,65,-6,-88,8,0,4
-10,-88,18,72,16,0,4
18,72,-10,-88,8,0,4
-14,-87,15,78,16,0,4
15,78,-14,-87,7,0,4
-18,-85,12,83,16,0,4
12,83,-18,-85,6,0,4
-22,-82,9,87,16,0,4
9,87,-22,-82,4,0,4
-26,-78,6,90,16,0,4
6,90,-26,-78,4,0,4
-30,-73,3,92,16,0,4
3,92,-30,-73,3,0,4
-34,-67,0,93,16,0,4
0,93,-34,-67,2,0,4
-38,-60,-3,93,16,0,4
-42,-52,-6,92,16,0,4
-46,-43,-9,90,16,0,4
-49,-34,-12,87,16,0,4
-51,-25,-15,83,16,0,4
-52,-16,-18,78,16,0,4
-52,-7,-21,72,16,0,4
-51,2,-24,65,16,0,4
-49,11,-27,57,16,0,4
-46,20,-30,48,16,0,4
-42,29,-33,38,16,40,4
-33,38,-42,29,50,142,4
-36,27,-37,38,8,10,4
-17,64,-38,-17,6,0,4
-12,68,-36,-28,6,0,4
-7,71,-33,-39,6,0,4
-2,73,-30,-49,6,0,4
3,74,-27,-58,6,0,4
8,74,-24,-66,6,0,4
-24,-66,8,74,3,0,4
13,73,-21,-73,6,0,4
-21,-73,13,73,5,0,4
18,71,-18,-79,6,0,4
-18,-79,18,71,4,0,4
23,68,-15,-84,6,0,4
-15,-84,23,68,2,0,4
28,64,-12,-88,6,0,4
-12,-88,28,64,2,0,4
33,59,-9,-91,6,0,4
38,53,-6,-93,6,0,4
43,46,-3,-94,6,0,4
48,38,0,-94,6,0,4
52,30,3,-93,6,0,4
55,22,6,-91,6,0,4
57,14,9,-88,6,0,4
58,6,12,-84,6,0,4
58,-2,15,-79,6,0,4
57,-10,18,-73,6,0,4
55,-18,21,-66,6,0,4
21,-66,55,-18,3,0,4
52,-26,24,-58,6,0,4
24,-58,52,-26,50,82,4
33,-28,37,-50,22,21,4
35,-17,31,-57,43,65,4
-10,-47,10,47,16,0,4
-10,-45,10,43,16,0,4
-10,-42,12,37,16,0,4
-10,-38,15,29,16,0,4
-11,-33,17,21,8,0,4
-12,-26,19,12,8,0,4
20,3,-13,-18,30,0,4
-14,-18,20,3,8,0,4
20,-6,-16,-9,30,40,4
-17,-8,20,-6,8,0,4
-19,2,19,-15,6,0,4
17,-24,-20,12,30,50,4
-20,12,17,-24,58,129,4
-20,52,7,-54,16,0,4
-20,57,5,-57,16,0,4
-20,61,3,-59,16,0,4
-20,65,1,-60,8,0,4
-20,68,-1,-60,16,0,4
-20,70,-3,-59,16,0,4
-19,72,-5,-57,8,0,4
-18,73,-7,-54,16,0,4
-17,73,-9,-50,16,0,4
-16,73,-11,-45,8,0,4
-15,72,-13,-39,16,0,4
-15,69,-15,-32,58,74,4
-15,47,-20,3,14,0,4
-15,39,-19,12,16,8,4
-17,21,-15,30,30,42,4
-15,30,-17,21,16,19,4
-17,-17,-7,51,14,0,4
-15,-25,-5,54,16,0,4
-13,-32,-3,56,16,0,4
-11,-38,-1,57,16,0,4
-9,-43,1,57,16,0,4
-7,-47,3,56,16,0,4
-5,-50,5,54,16,0,4
-3,-52,7,51,16,0,4
-1,-53,9,47,16,0,4
1,-53,11,42,16,0,4
3,-52,13,36,16,0,4
5,-50,15,29,16,0,4
7,-47,17,21,16,0,4
9,-43,19,12,16,0,4
11,-38,20,3,16,0,4
13,-32,20,-6,16,0,4
19,-15,15,-25,30,9,4
15,-25,19,-15,16,1,4
17,-24,17,-17,30,84,4
17,-17,17,-24,58,168,4
32,-46,-31,47,8,0,4
33,-42,-33,43,8,0,4
34,-37,-36,39,16,0,4
35,-31,-40,32,16,0,4
35,-24,-44,24,8,0,4
34,-17,-46,17,16,0,4
32,-10,-47,10,16,0,4
29,-3,-47,3,16,0,4
25,4,-46,-4,16,0,4
20,12,-44,-11,8,0,4
14,21,-41,-18,8,0,4
9,30,-37,-25,8,0,4
4,38,-32,-32,16,0,4
-1,45,-26,-38,16,0,4
-6,51,-20,-43,16,0,4
-11,56,-14,-47,16,0,4
-16,60,-8,-50,16,0,4
-21,63,-2,-52,16,0,4
-26,65,4,-53,16,0,4
-31,66,10,-53,16,0,4
-36,66,16,-52,16,0,4
-41,65,22,-50,16,0,4
-46,63,28,-47,16,0,4
-51,60,34,-43,16,0,4
-56,56,40,-38,16,0,4
-60,51,45,-33,16,0,4
-63,46,49,-28,16,0,4
-65,41,52,-23,16,0,4
-66,36,54,-18,16,0,4
-66,31,55,-13,16,0,4
-65,26,55,-8,16,0,4
-63,21,54,-3,16,0,4
-60,16,52,2,16,0,4
-56,11,49,7,16,0,4
-51,6,45,12,16,0,4
-45,1,40,17,16,0,4
-38,-4,34,22,16,0,4
-30,-9,27,27,16,0,4
-21,-14,19,31,16,0,4
-11,-19,11,34,16,0,4
-1,-23,3,36,16,0,4
9,-26,-5,37,16,0,4
19,-28,-13,37,16,0,4
29,-29,-21,36,16,0,4
38,-29,-29,34,16,0,4
46,-29,-37,31,16,0,4
53,-29,-44,28,16,0,4
59,-29,-50,25,16,0,4
64,-29,-55,22,16,0,4
68,-29,-59,19,16,0,4
71,-29,-62,16,16,0,4
73,-29,-64,13,16,0,4
74,-29,-65,10,16,0,4
74,-29,-65,7,16,0,4
73,-29,-64,4,16,0,4
71,-29,-62,1,16,0,4
68,-29,-59,-2,16,0,4
64,-29,-55,-5,16,0,4
59,-29,-50,-8,16,0,4
53,-29,-44,-11,16,0,4
46,-29,-37,-14,16,0,4
38,-29,-29,-17,16,0,4
29,-29,-20,-20,16,0,4
19,-28,-10,-22,16,1,4
9,-26,0,-23,16,8,4
0,-23,9,-26,30,22,4
10,-23,-1,-23,30,80,4
-45,1,54,-14,16,0,4
-51,6,60,-12,16,0,4
-56,11,65,-10,16,0,4
-60,16,69,-8,16,0,4
-63,21,72,-6,16,0,4
-65,26,74,-4,16,0,4
-66,31,75,-2,16,0,4
-66,36,75,0,16,0,4
-65,41,74,2,16,0,4
-63,46,72,4,16,0,4
-60,51,69,6,16,0,4
-56,56,65,8,16,0,4
-51,60,60,10,16,0,4
-46,63,54,12,16,0,4
-41,65,47,14,16,0,4
-36,66,39,16,16,0,4
-31,66,30,18,16,0,4
-26,65,20,20,16,1,4
-21,63,9,21,16,0,4
-16,60,-2,21,16,0,4
-11,56,-13,20,16,8,4
-13,20,-11,56,30,45,4
-24,18,-6,51,30,0,4
4,38,-43,14,3,0,4
9,30,-51,12,16,0,4
14,21,-58,10,16,0,4
19,11,-64,8,16,0,4
23,1,-69,6,16,0,4
26,-9,-73,4,16,0,4
28,-19,-76,2,16,0,4
29,-29,-78,0,16,0,4
29,-38,-79,-2,16,0,4
29,-46,-79,-4,16,0,4
29,-53,-78,-6,16,0,4
29,-59,-76,-8,16,0,4
29,-64,-73,-10,16,0,4
29,-68,-69,-12,16,0,4
29,-71,-64,-14,16,0,4
29,-73,-58,-16,16,0,4
29,-74,-51,-18,16,0,4
29,-74,-43,-20,16,0,4
29,-73,-34,-22,16,0,4
29,-71,-24,-24,16,0,4
29,-68,-13,-25,16,4,4
29,-64,-2,-25,16,0,4
29,-59,9,-24,16,0,4
9,-24,29,-59,30,0,4
29,-53,20,-22,16,0,4
20,-22,29,-53,30,8,4
29,-46,31,-19,8,0,4
29,-38,41,-16,16,0,4
41,-16,29,-38,30,0,4
29,-29,50,-13,16,6,4
28,-19,58,-10,16,0,4
26,-9,65,-7,16,6,4
23,1,71,-4,16,0,4
71,-4,23,1,30,25,4
14,21,80,2,7,0,4
9,30,83,5,16,0,4
4,38,85,8,16,0,4
-1,45,86,11,16,0,4
-6,51,86,14,16,0,4
-11,56,85,17,16,0,4
-16,60,83,20,16,0,4
-21,63,80,23,16,0,4
-26,65,76,26,16,0,4
-31,66,71,29,16,0,4
-36,66,65,32,16,0,4
-41,65,58,35,16,0,4
-46,63,50,38,16,0,4
-51,60,41,41,16,0,4
-56,56,31,43,16,0,4
-60,51,21,44,16,0,4
-63,46,11,44,16,0,4
-65,41,1,43,16,0,4
-66,36,-9,41,16,0,4
-66,31,-19,38,16,0,4
-65,26,-29,34,16,0,4
-63,21,-39,29,16,0,4
-39,29,-63,21,30,7,4
-60,16,-48,24,9,0,4
-48,24,-60,16,30,19,4
-51,6,-63,14,13,2,4
-63,14,-51,6,30,19,4
-38,-4,-74,4,13,0,4
-30,-9,-78,-1,16,0,4
-78,-1,-30,-9,30,13,4
-21,-14,-81,-6,3,0,4
-11,-19,-83,-11,16,0,4
-1,-23,-84,-16,16,0,4
9,-26,-84,-21,16,0,4
19,-28,-83,-26,16,0,4
29,-29,-81,-31,16,0,4
38,-29,-78,-36,16,0,4
46,-29,-74,-41,16,0,4
53,-29,-69,-46,16,0,4
59,-29,-63,-51,16,0,4
64,-29,-56,-56,16,0,4
68,-29,-48,-60,16,0,4
71,-29,-40,-63,16,0,4
73,-29,-32,-65,16,0,4
74,-29,-24,-66,16,0,4
74,-29,-16,-66,16,0,4
73,-29,-8,-65,16,0,4
71,-29,0,-63,16,0,4
68,-29,8,-60,16,0,4
64,-29,16,-56,16,0,4
59,-29,24,-51,16,0,4
53,-29,32,-45,16,6,4
32,-45,53,-29,30,28,4
40,-38,46,-29,30,22,4
19,-28,58,-17,14,0,4
58,-17,19,-28,30,2,4
9,-26,62,-10,14,0,4
-1,-23,65,-3,16,0,4
-11,-19,67,4,16,0,4
-21,-14,68,11,16,0,4
-30,-9,68,18,16,0,4
-38,-4,67,25,16,0,4
-45,1,65,32,16,0,4
-51,6,62,39,16,0,4
-56,11,58,46,16,0,4
-60,16,53,53,16,0,4
-63,21,47,59,16,0,4
-65,26,41,64,16,0,4
-66,31,35,68,16,0,4
-66,36,29,71,16,0,4
-65,41,23,73,16,0,4
-63,46,17,74,16,0,4
-60,51,11,74,16,0,4
-56,56,5,73,16,0,4
-51,60,-1,71,16,0,4
-46,63,-7,68,16,0,4
-41,65,-13,64,16,18,4
-13,64,-41,65,30,57,4
-25,53,-31,66,30,0,4
-21,63,-37,38,7,0,4
-16,60,-43,29,16,6,4
-43,29,-16,60,30,37,4
-1,45,-55,2,11,0,4
4,38,-57,-7,16,0,4
9,30,-58,-16,16,0,4
14,21,-58,-25,16,0,4
19,11,-57,-34,16,0,4
23,1,-55,-43,16,0,4
26,-9,-52,-52,16,0,4
28,-19,-48,-60,16,0,4
29,-29,-44,-67,16,0,4
29,-38,-40,-73,16,0,4
29,-46,-36,-78,16,0,4
29,-53,-32,-82,16,0,4
29,-59,-28,-85,16,0,4
29,-64,-24,-87,16,0,4
29,-68,-20,-88,16,0,4
29,-71,-16,-88,16,0,4
29,-73,-12,-87,16,0,4
29,-74,-8,-85,16,0,4
29,-74,-4,-82,16,0,4
-4,-82,29,-74,30,15,4
29,-73,0,-78,1,0,4
0,-78,29,-73,30,31,4
29,-68,8,-67,1,0,4
8,-67,29,-68,30,62,4
20,-43,29,-53,30,63,4
31,-11,29,-29,30,53,4
34,22,23,1,30,0,4
14,21,31,43,16,6,4
9,30,29,52,16,19,4
4,38,27,60,16,22,4
-1,45,25,67,16,9,4
-6,51,23,73,16,0,4
-11,56,21,78,16,0,4
-16,60,19,82,16,0,4
-21,63,17,85,16,0,4
17,85,-21,63,30,0,4
-26,65,15,87,16,0,4
-31,66,13,88,16,0,4
-36,66,11,88,16,0,4
-41,65,9,87,16,0,4
-46,63,7,85,16,0,4
-51,60,5,82,16,0,4
-56,56,3,78,16,0,4
-60,51,1,73,16,0,4
-63,46,-1,67,16,0,4
-65,41,-3,60,16,0,4
46,30,-47,-29,8,0,4
43,31,-47,-31,16,0,4
39,33,-47,-34,8,0,4
34,35,-47,-38,16,0,4
29,36,-47,-43,16,0,4
24,37,-47,-49,8,0,4
19,38,-48,-55,8,0,4
14,38,-50,-61,16,0,4
9,37,-53,-67,16,0,4
4,35,-57,-73,16,0,4
-1,32,-62,-79,16,0,4
-6,28,-68,-85,16,0,4
-11,23,-75,-91,16,0,4
-16,17,-81,-95,16,0,4
-21,10,-87,-98,16,0,4
-25,3,-93,-100,16,0,4
-28,-4,-99,-101,16,0,4
-30,-11,-107,-103,16,0,4
-31,-18,-113,-104,16,0,4
-31,-25,-118,-105,16,0,4
-29,-32,-122,-106,8,0,4
-26,-38,-125,-107,8,0,4
-23,-43,-127,-108,16,0,4
-20,-47,-128,-109,16,0,4
-17,-50,-128,-110,16,0,4
-13,-52,-127,-111,8,0,4
-9,-53,-127,-114,16,0,4
-5,-53,-127,-118,16,0,4
-1,-52,-125,-121,16,0,4
3,-50,-122,-124,16,0,4
7,-47,-119,-126,16,0,4
12,-43,-116,-127,8,0,4
17,-38,-113,-127,16,0,4
22,-32,-112,-128,16,0,4
27,-25,-110,-127,16,0,4
31,-18,-110,-127,16,0,4
34,-11,-111,-127,16,0,4
36,-4,-113,-127,16,0,4
37,3,-116,-127,16,0,4
37,10,-118,-125,16,0,4
36,17,-122,-124,16,0,4
34,24,-125,-121,16,0,4
31,31,-127,-118,16,0,4
27,37,-128,-115,16,0,4
23,42,-128,-112,16,0,4
19,46,-127,-109,16,0,4
15,49,-127,-108,16,0,4
11,51,-127,-108,16,0,4
7,52,-127,-109,16,0,4
3,52,-127,-111,16,0,4
-1,51,-127,-114,16,0,4
-5,49,-127,-118,16,0,4
-9,46,-125,-121,16,0,4
-13,42,-122,-124,16,0,4
-17,37,-119,-126,16,0,4
-21,31,-116,-127,16,0,4
-25,24,-113,-127,16,0,4
-28,17,-112,-128,16,0,4
-30,10,-110,-127,16,0,4
-31,3,-110,-127,16,0,4
-31,-4,-111,-127,16,0,4
-30,-11,-113,-127,16,0,4
-28,-18,-116,-127,16,0,4
-25,-25,-118,-125,16,0,4
-21,-31,-122,-124,16,0,4
-17,-36,-125,-121,16,0,4
-13,-40,-127,-118,16,0,4
-9,-43,-128,-115,16,0,4
-5,-45,-128,-112,16,0,4
-1,-46,-127,-109,16,0,4
3,-46,-127,-108,16,0,4
7,-45,-127,-108,16,0,4
11,-43,-127,-109,16,0,4
15,-40,-127,-111,16,0,4
19,-36,-127,-114,16,0,4
23,-31,-127,-118,16,0,4
27,-25,-125,-121,16,0,4
30,-19,-122,-124,16,0,4
32,-13,-119,-126,16,0,4
33,-7,-116,-127,16,0,4
33,-1,-113,-127,16,0,4
32,5,-112,-128,16,0,4
29,12,-110,-127,58,36,4
10,37,-116,-127,14,0,4
5,42,-118,-125,8,0,4
0,47,-122,-124,8,0,4
-5,51,-125,-121,16,0,4
-10,55,-127,-118,8,0,4
-15,59,-128,-115,8,0,4
-20,62,-128,-112,16,0,4
-25,64,-127,-109,16,0,4
-30,65,-127,-108,16,0,4
-35,65,-127,-108,16,0,4
-40,64,-127,-109,16,0,4
-45,62,-127,-111,16,0,4
-50,59,-127,-114,16,0,4
-55,55,-127,-118,16,0,4
-59,50,-125,-121,16,0,4
-62,45,-122,-124,16,0,4
-64,40,-119,-126,16,0,4
-65,35,-116,-127,16,0,4
-65,30,-113,-127,16,0,4
-64,25,-112,-128,16,0,4
-62,20,-110,-127,16,0,4
-59,15,-110,-127,16,0,4
-55,10,-111,-127,16,0,4
-50,5,-113,-127,16,0,4
-44,0,-116,-127,16,0,4
-37,-5,-118,-125,16,0,4
-29,-10,-122,-124,16,0,4
-20,-15,-125,-121,58,66,4
10,-27,-128,-112,6,0,4
20,-29,-127,-109,16,0,4
30,-30,-127,-108,16,0,4
39,-30,-127,-108,16,0,4
47,-30,-127,-109,16,0,4
54,-30,-127,-111,16,0,4
60,-30,-127,-114,16,0,4
65,-30,-127,-118,16,0,4
69,-30,-125,-121,16,0,4
72,-30,-122,-124,16,0,4
74,-30,-119,-126,16,0,4
75,-30,-116,-127,16,0,4
75,-30,-113,-127,16,0,4
74,-30,-112,-128,16,0,4
72,-30,-110,-127,16,0,4
69,-30,-110,-127,16,0,4
65,-30,-111,-127,16,0,4
60,-30,-113,-127,16,0,4
54,-30,-116,-127,16,0,4
47,-30,-118,-125,16,0,4
39,-30,-122,-124,16,0,4
30,-30,-125,-121,16,0,4
20,-29,-127,-118,16,0,4
10,-27,-128,-115,16,0,4
0,-24,-128,-112,16,0,4
-10,-20,-127,-109,16,0,4
-20,-15,-127,-108,16,0,4
-30,-11,-127,-108,58,78,4
-60,5,-127,-118,14,0,4
-65,9,-125,-121,16,0,4
-69,13,-122,-124,16,0,4
-72,17,-119,-126,16,0,4
-74,21,-116,-127,16,0,4
-75,25,-113,-127,16,0,4
-75,29,-112,-128,16,0,4
-74,33,-110,-127,16,0,4
-72,37,-110,-127,16,0,4
-69,41,-111,-127,16,0,4
-65,45,-113,-127,16,0,4
-60,49,-116,-127,16,0,4
-54,53,-118,-125,16,0,4
-47,57,-122,-124,16,0,4
-40,60,-125,-121,16,0,4
-33,62,-127,-118,16,0,4
-26,63,-128,-115,16,0,4
-19,63,-128,-112,16,0,4
-12,62,-127,-109,16,0,4
-5,60,-127,-108,16,0,4
2,57,-127,-108,16,0,4
9,53,-127,-109,16,0,4
16,48,-127,-111,16,0,4
23,42,-127,-114,16,0,4
30,35,-127,-118,16,0,4
37,27,-125,-121,16,0,4
43,19,-122,-124,16,0,4
48,11,-119,-126,16,0,4
52,3,-116,-127,16,0,4
55,-5,-113,-127,16,0,4
57,-13,-112,-128,16,0,4
58,-21,-110,-127,16,0,4
58,-29,-110,-127,16,0,4
57,-37,-111,-127,16,0,4
55,-45,-113,-127,16,0,4
52,-53,-116,-127,16,0,4
49,-60,-118,-125,16,0,4
46,-66,-122,-124,16,0,4
43,-71,-125,-121,16,0,4
40,-75,-127,-118,16,0,4
37,-78,-128,-115,16,0,4
34,-80,-128,-112,16,0,4
31,-81,-127,-109,16,0,4
28,-81,-127,-108,16,0,4
25,-80,-127,-108,16,0,4
23,-78,-127,-109,8,0,4
21,-75,-127,-111,16,0,4
19,-71,-127,-114,16,0,4
17,-66,-127,-118,16,0,4
16,-60,-125,-121,8,0,4
15,-53,-122,-124,16,0,4
14,-45,-119,-126,16,0,4
14,-36,-116,-127,8,0,4
15,-26,-113,-127,8,0,4
17,-15,-112,-128,8,0,4
18,-4,-110,-127,16,0,4
18,7,-110,-127,16,0,4
17,18,-111,-127,16,0,4
16,28,-113,-127,16,0,4
15,37,-116,-127,16,0,4
14,45,-118,-125,16,0,4
13,52,-122,-124,16,0,4
12,58,-125,-121,16,0,4
11,63,-127,-118,16,0,4
10,67,-128,-115,16,0,4
9,70,-128,-112,16,0,4
8,72,-127,-109,16,0,4
7,73,-127,-108,16,0,4
6,73,-127,-108,16,0,4
5,72,-127,-109,16,0,4
4,70,-127,-111,16,0,4
3,67,-127,-114,16,0,4
2,64,-127,-118,8,0,4
2,60,-125,-121,8,0,4
2,55,-122,-124,16,0,4
2,50,-119,-126,8,0,4
3,44,-116,-127,8,0,4
4,38,-113,-127,8,0,4
6,31,-112,-128,8,0,4
9,24,-110,-127,8,0,4
13,17,-110,-127,8,0,4
17,9,-111,-127,16,0,4
21,1,-113,-127,8,0,4
24,-7,-116,-127,16,0,4
26,-15,-118,-125,16,0,4
27,-23,-122,-124,16,0,4
27,-31,-125,-121,16,0,4
27,-38,-127,-118,16,0,4
27,-44,-128,-115,16,0,4
27,-49,-128,-112,16,0,4
27,-53,-127,-109,16,0,4
27,-56,-127,-108,16,0,4
27,-58,-127,-108,16,0,4
27,-59,-127,-109,16,0,4
27,-59,-127,-111,16,0,4
27,-58,-127,-114,16,0,4
27,-56,-127,-118,16,0,4
27,-53,-125,-121,16,0,4
27,-49,-122,-124,16,0,4
27,-44,-119,-126,16,0,4
27,-38,-116,-127,16,0,4
27,-31,-113,-127,16,0,4
27,-23,-112,-128,16,0,4
26,-15,-110,-127,16,0,4
24,-7,-110,-127,16,0,4
21,1,-111,-127,16,0,4
17,9,-113,-127,16,0,4
12,17,-116,-127,16,0,4
7,24,-118,-125,16,0,4
29,46,-28,-47,8,0,4
30,43,-30,-47,16,0,4
31,39,-33,-47,16,0,4
33,34,-37,-47,8,0,4
35,28,-42,-47,16,0,4
36,22,-48,-47,16,0,4
36,16,-54,-48,16,0,4
35,10,-60,-50,16,0,4
33,4,-66,-53,16,0,4
30,-2,-72,-57,16,0,4
26,-8,-78,-62,16,0,4
21,-14,-84,-68,16,0,4
15,-20,-90,-75,16,0,4
9,-25,-94,-81,16,0,4
3,-29,-97,-87,16,0,4
-3,-32,-99,-93,16,0,4
-9,-34,-100,-99,16,0,4
-15,-35,-102,-107,16,0,4
-21,-35,-103,-113,16,0,4
-27,-34,-104,-118,16,0,4
-33,-31,-105,-122,8,0,4
-38,-27,-106,-125,8,0,4
-42,-23,-107,-127,16,0,4
-45,-19,-108,-128,16,0,4
